name,color,speed_px_per_sec,contrast,mean_luminance,spatial_frequency_cpp,diagonal_inch,visual_radius_deg,trial_index,distance_m_tested,cpd_inv_tested,test_interval,observer_response,correct,quest_estimate_cpd_inv,quest_estimate_m,quest_sd_cpd_inv,retinal_spatial_freq_cpd,temporal_freq_hz
Rafal Mantiuk,ach,40,0.9,50,0.25,27,2.0,16,2.3447,-3.53176,2,2,1,-3.55198,2.3856,0.09193,44.0529,10.0
Rafal Mantiuk,ach,40,0.9,50,0.25,27,2.0,17,2.3447,-3.53176,1,1,1,-3.56315,2.4084,0.08474,44.0529,10.0
Rafal Mantiuk,ach,40,0.9,50,0.25,27,2.0,18,2.422,-3.56974,2,2,1,-3.57279,2.4282,0.07896,45.4894,10.0
Rafal Mantiuk,ach,40,0.9,50,0.25,27,2.0,19,2.422,-3.56974,1,1,1,-3.58143,2.4461,0.07358,45.4894,10.0
Rafal Mantiuk,ach,40,0.9,50,0.25,27,2.0,20,2.422,-3.56974,1,1,1,-3.58914,2.462,0.06861,45.4894,10.0
Rafal Mantiuk,ach,40,0.9,50,0.25,27,2.0,21,2.4765,-3.59609,2,2,1,-3.59591,2.4761,0.06432,46.504,10.0
Rafal Mantiuk,ach,40,0.9,50,0.25,27,2.0,22,2.4765,-3.59609,1,2,0,-3.57674,2.4364,0.07218,46.504,10.0
Rafal Mantiuk,ach,40,0.9,50,0.25,27,2.0,23,2.4765,-3.59609,2,1,0,-3.55621,2.3942,0.07922,46.504,10.0
Rafal Mantiuk,ach,40,0.9,50,0.25,27,2.0,24,2.4037,-3.56083,1,2,0,-3.53017,2.3415,0.0871,45.1497,10.0
Rafal Mantiuk,ach,40,0.9,50,0.25,27,2.0,25,2.4037,-3.56083,2,2,1,-3.54001,2.3613,0.0821,45.1497,10.0
Rafal Mantiuk,ach,40,0.9,50,0.25,27,2.0,26,2.4037,-3.56083,2,2,1,-3.54909,2.3797,0.07742,45.1497,10.0
Rafal Mantiuk,ach,40,0.9,50,0.25,27,2.0,27,2.3878,-3.55305,2,2,1,-3.55751,2.3969,0.07291,44.8542,10.0
Rafal Mantiuk,ach,40,0.9,50,0.25,27,2.0,28,2.3878,-3.55305,1,2,0,-3.53294,2.3471,0.07996,44.8542,10.0
Rafal Mantiuk,ach,40,0.9,50,0.25,27,2.0,29,2.3878,-3.55305,2,2,1,-3.54165,2.3647,0.07551,44.8542,10.0
Rafal Mantiuk,rg,50,0.14,50,0.2,27,2.0,0,1.99,-3.1063,2,2,1,-3.16463,2.1059,0.24216,29.9731,10.0
Rafal Mantiuk,rg,50,0.14,50,0.2,27,2.0,1,1.99,-3.1063,1,1,1,-3.21605,2.2116,0.22631,29.9731,10.0
Rafal Mantiuk,rg,50,0.14,50,0.2,27,2.0,2,1.99,-3.1063,2,2,1,-3.25801,2.3003,0.20635,29.9731,10.0
Rafal Mantiuk,rg,50,0.14,50,0.2,27,2.0,3,2.3006,-3.25814,2,2,1,-3.29978,2.3909,0.19063,34.5867,10.0
Rafal Mantiuk,rg,50,0.14,50,0.2,27,2.0,4,2.3006,-3.25814,1,1,1,-3.335,2.4691,0.17254,34.5867,10.0
Rafal Mantiuk,rg,50,0.14,50,0.2,27,2.0,5,2.3006,-3.25814,1,1,1,-3.36342,2.5334,0.15431,34.5867,10.0
Rafal Mantiuk,rg,50,0.14,50,0.2,27,2.0,6,2.5493,-3.37042,2,2,1,-3.38949,2.5933,0.14103,38.2869,10.0
Rafal Mantiuk,rg,50,0.14,50,0.2,27,2.0,7,2.5493,-3.37042,2,2,1,-3.3924,2.6,0.12761,38.2869,10.0
Rafal Mantiuk,rg,50,0.14,50,0.2,27,2.0,8,2.5493,-3.37042,1,1,1,-3.3924,2.6,0.11482,38.2869,10.0
Rafal Mantiuk,rg,50,0.14,50,0.2,27,2.0,9,2.6,-3.3924,2,2,1,-3.3924,2.6,0.10383,39.0409,10.0
Rafal Mantiuk,rg,50,0.14,50,0.2,27,2.0,10,2.6,-3.3924,1,1,1,-3.3924,2.6,0.0938,39.0409,10.0
Rafal Mantiuk,rg,50,0.14,50,0.2,27,2.0,11,2.6,-3.3924,1,1,1,-3.3924,2.6,0.08489,39.0409,10.0
Rafal Mantiuk,rg,75,0.14,50,0.2,27,2.0,0,1.7,-2.9501,1,1,1,-3.00843,1.8049,0.24216,25.6749,15.0
Rafal Mantiuk,rg,75,0.14,50,0.2,27,2.0,1,1.7,-2.9501,2,2,1,-3.05984,1.9007,0.22631,25.6749,15.0
Rafal Mantiuk,rg,75,0.14,50,0.2,27,2.0,2,1.7,-2.9501,1,1,1,-3.10181,1.9812,0.20635,25.6749,15.0
Rafal Mantiuk,rg,75,0.14,50,0.2,27,2.0,3,1.9815,-3.10193,1,1,1,-3.14357,2.0636,0.19063,29.8468,15.0
Rafal Mantiuk,rg,75,0.14,50,0.2,27,2.0,4,1.9815,-3.10193,2,2,1,-3.17879,2.1347,0.17254,29.8468,15.0
Rafal Mantiuk,rg,75,0.14,50,0.2,27,2.0,5,1.9815,-3.10193,1,1,1,-3.20722,2.1932,0.15431,29.8468,15.0
Rafal Mantiuk,rg,75,0.14,50,0.2,27,2.0,6,2.2077,-3.21421,2,2,1,-3.23328,2.2477,0.14103,33.2065,15.0
Rafal Mantiuk,rg,75,0.14,50,0.2,27,2.0,7,2.2077,-3.21421,2,2,1,-3.25562,2.2952,0.12761,33.2065,15.0
Rafal Mantiuk,rg,75,0.14,50,0.2,27,2.0,8,2.2077,-3.21421,1,1,1,-3.27431,2.3354,0.11482,33.2065,15.0
Rafal Mantiuk,rg,75,0.14,50,0.2,27,2.0,9,2.3578,-3.28464,2,2,1,-3.29023,2.37,0.105,35.4375,15.0
Rafal Mantiuk,rg,75,0.14,50,0.2,27,2.0,10,2.3578,-3.28464,2,2,1,-3.30401,2.4002,0.09563,35.4375,15.0
Rafal Mantiuk,rg,75,0.14,50,0.2,27,2.0,11,2.3578,-3.28464,1,1,1,-3.3158,2.4263,0.08692,35.4375,15.0
Rafal Mantiuk,rg,75,0.14,50,0.2,27,2.0,12,2.4527,-3.32767,1,1,1,-3.32554,2.4479,0.08003,36.8486,15.0
Rafal Mantiuk,rg,75,0.14,50,0.2,27,2.0,13,2.4527,-3.32767,2,2,1,-3.33407,2.467,0.07361,36.8486,15.0
Rafal Mantiuk,rg,75,0.14,50,0.2,27,2.0,14,2.4527,-3.32767,2,2,1,-3.34151,2.4837,0.0677,36.8486,15.0
Rafal Mantiuk,rg,75,0.14,50,0.2,27,2.0,15,2.511,-3.35358,2,2,1,-3.34783,2.498,0.06262,37.7159,15.0
Rafal Mantiuk,rg,75,0.14,50,0.2,27,2.0,16,2.511,-3.35358,1,1,1,-3.35338,2.5105,0.05798,37.7159,15.0
Rafal Mantiuk,rg,75,0.14,50,0.2,27,2.0,17,2.511,-3.35358,2,2,1,-3.35825,2.5216,0.05377,37.7159,15.0
Rafal Mantiuk,rg,75,0.14,50,0.2,27,2.0,18,2.5481,-3.36987,1,1,1,-3.36242,2.5311,0.05016,38.2683,15.0
Rafal Mantiuk,rg,75,0.14,50,0.2,27,2.0,19,2.5481,-3.36987,1,1,1,-3.36613,2.5395,0.04688,38.2683,15.0
Rafal Mantiuk,rg,75,0.14,50,0.2,27,2.0,20,2.5481,-3.36987,1,1,1,-3.36943,2.5471,0.04389,38.2683,15.0
Rafal Mantiuk,rg,75,0.14,50,0.2,27,2.0,21,2.5721,-3.38035,2,2,1,-3.37233,2.5537,0.04125,38.6263,15.0
Rafal Mantiuk,rg,75,0.14,50,0.2,27,2.0,22,2.5721,-3.38035,1,1,1,-3.37493,2.5597,0.03884,38.6263,15.0
Rafal Mantiuk,rg,75,0.14,50,0.2,27,2.0,23,2.5721,-3.38035,1,1,1,-3.37727,2.5651,0.03664,38.6263,15.0
Rafal Mantiuk,rg,75,0.14,50,0.2,27,2.0,24,2.5882,-3.3873,2,2,1,-3.37935,2.5699,0.03469,38.8653,15.0
Rafal Mantiuk,rg,75,0.14,50,0.2,27,2.0,25,2.5882,-3.3873,2,1,0,-3.37404,2.5577,0.03881,38.8653,15.0
Rafal Mantiuk,rg,75,0.14,50,0.2,27,2.0,26,2.5882,-3.3873,2,2,1,-3.37635,2.563,0.03675,38.8653,15.0
Rafal Mantiuk,ach,120,0.9,50,0.25,27,2.0,0,1.26,-2.88376,2,2,1,-2.94695,1.3477,0.25786,23.9816,30.0
Rafal Mantiuk,ach,120,0.9,50,0.25,27,2.0,1,1.26,-2.88376,1,1,1,-3.0023,1.4275,0.24026,23.9816,30.0
Rafal Mantiuk,ach,120,0.9,50,0.25,27,2.0,2,1.26,-2.88376,1,1,1,-3.04703,1.4941,0.21829,23.9816,30.0
Rafal Mantiuk,ach,120,0.9,50,0.25,27,2.0,3,1.4929,-3.04622,2,2,1,-3.0917,1.5625,0.20124,28.2671,30.0
Rafal Mantiuk,ach,120,0.9,50,0.25,27,2.0,4,1.4929,-3.04622,1,1,1,-3.12914,1.6213,0.18164,28.2671,30.0
Rafal Mantiuk,ach,120,0.9,50,0.25,27,2.0,5,1.4929,-3.04622,1,1,1,-3.15913,1.6694,0.162,28.2671,30.0
Rafal Mantiuk,ach,120,0.9,50,0.25,27,2.0,6,1.6796,-3.16539,1,1,1,-3.18704,1.715,0.14802,31.7161,30.0
Rafal Mantiuk,ach,120,0.9,50,0.25,27,2.0,7,1.6796,-3.16539,2,2,1,-3.21097,1.7547,0.13378,31.7161,30.0
Rafal Mantiuk,ach,120,0.9,50,0.25,27,2.0,8,1.6796,-3.16539,2,2,1,-3.23096,1.7883,0.12014,31.7161,30.0
Rafal Mantiuk,ach,120,0.9,50,0.25,27,2.0,9,1.8058,-3.24125,1,1,1,-3.24796,1.8172,0.10997,34.0517,30.0
Rafal Mantiuk,ach,120,0.9,50,0.25,27,2.0,10,1.8058,-3.24125,1,1,1,-3.26275,1.8426,0.10013,34.0517,30.0
Rafal Mantiuk,ach,120,0.9,50,0.25,27,2.0,11,1.8058,-3.24125,1,2,0,-3.21596,1.7631,0.11725,34.0517,30.0
Rafal Mantiuk,ach,120,0.9,50,0.25,27,2.0,12,1.7752,-3.22317,2,2,1,-3.23244,1.7908,0.1079,33.4849,30.0
Rafal Mantiuk,ach,120,0.9,50,0.25,27,2.0,13,1.7752,-3.22317,2,2,1,-3.24693,1.8155,0.09897,33.4849,30.0
Rafal Mantiuk,ach,120,0.9,50,0.25,27,2.0,14,1.7752,-3.22317,2,2,1,-3.25952,1.837,0.09069,33.4849,30.0
Rafal Mantiuk,ach,120,0.9,50,0.25,27,2.0,15,1.8499,-3.26697,2,2,1,-3.27035,1.8557,0.08398,34.8688,30.0
Rafal Mantiuk,ach,120,0.9,50,0.25,27,2.0,16,1.8499,-3.26697,2,2,1,-3.27994,1.8724,0.07772,34.8688,30.0
Rafal Mantiuk,ach,120,0.9,50,0.25,27,2.0,17,1.8499,-3.26697,1,1,1,-3.28839,1.8871,0.07198,34.8688,30.0
Rafal Mantiuk,ach,120,0.9,50,0.25,27,2.0,18,1.9011,-3.29637,2,2,1,-3.2957,1.9,0.06717,35.8186,30.0
Rafal Mantiuk,ach,120,0.9,50,0.25,27,2.0,19,1.9011,-3.29637,1,1,1,-3.30223,1.9115,0.06272,35.8186,30.0
Rafal Mantiuk,ach,120,0.9,50,0.25,27,2.0,20,1.9011,-3.29637,2,2,1,-3.30804,1.9217,0.05862,35.8186,30.0
Rafal Mantiuk,ach,120,0.9,50,0.25,27,2.0,21,1.9368,-3.31651,1,1,1,-3.31313,1.9308,0.05508,36.479,30.0
Rafal Mantiuk,ach,120,0.9,50,0.25,27,2.0,22,1.9368,-3.31651,2,2,1,-3.31771,1.9389,0.05179,36.479,30.0
Rafal Mantiuk,ach,120,0.9,50,0.25,27,2.0,23,1.9368,-3.31651,1,1,1,-3.32183,1.9463,0.04877,36.479,30.0
Rafal Mantiuk,ach,120,0.9,50,0.25,27,2.0,24,1.9619,-3.33056,1,1,1,-3.32545,1.9527,0.04613,36.9445,30.0
Rafal Mantiuk,ach,120,0.9,50,0.25,27,2.0,25,1.9619,-3.33056,2,2,1,-3.32874,1.9586,0.04368,36.9445,30.0
Rafal Mantiuk,ach,120,0.9,50,0.25,27,2.0,26,1.9619,-3.33056,1,2,0,-3.31994,1.9429,0.04873,36.9445,30.0
