name,color,speed_px_per_sec,contrast,mean_luminance,spatial_frequency_cpp,sf_cpp_eff,speed_eff,diagonal_inch,visual_radius_deg,trial_index,distance_m_tested,cpd_inv_tested,test_interval,observer_response,correct,quest_estimate_cpd_inv,quest_estimate_m,quest_sd_cpd_inv,retinal_spatial_freq_cpd,temporal_freq_hz
YanchengCai,ach,60,0.9,50,0.25,0.25,60,27,2.0,21,2.3552,-3.53699,2,2,1,-3.54398,2.3694,0.08277,44.2487,15.0
YanchengCai,ach,60,0.9,50,0.25,0.25,60,27,2.0,22,2.3552,-3.53699,1,1,1,-3.55331,2.3883,0.07801,44.2487,15.0
YanchengCai,ach,60,0.9,50,0.25,0.25,60,27,2.0,23,2.3552,-3.53699,1,1,1,-3.56185,2.4058,0.07388,44.2487,15.0
YanchengCai,ach,60,0.9,50,0.25,0.25,60,27,2.0,24,2.4071,-3.56252,2,2,1,-3.56975,2.422,0.07063,45.214,15.0
YanchengCai,ach,60,0.9,50,0.25,0.25,60,27,2.0,25,2.4071,-3.56252,1,1,1,-3.57713,2.4372,0.0678,45.214,15.0
YanchengCai,ach,60,0.9,50,0.25,0.25,60,27,2.0,26,2.4071,-3.56252,1,2,0,-3.55326,2.3882,0.07068,45.214,15.0
YanchengCai,ach,60,0.9,50,0.25,0.25,60,27,2.0,27,2.391,-3.55465,2,1,0,-3.53037,2.3419,0.07569,44.9148,15.0
YanchengCai,ach,60,0.9,50,0.25,0.25,60,27,2.0,28,2.391,-3.55465,1,2,0,-3.50902,2.2992,0.082,44.9148,15.0
YanchengCai,ach,60,0.9,50,0.25,0.25,60,27,2.0,29,2.391,-3.55465,1,1,1,-3.51744,2.316,0.07727,44.9148,15.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,0,1.92,-2.43666,1,2,0,-2.30291,1.6156,0.14491,14.4673,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,1,1.92,-2.43666,2,2,1,-2.32923,1.6729,0.15282,14.4673,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,2,1.92,-2.43666,1,1,1,-2.35853,1.7381,0.15883,14.4673,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,3,1.6723,-2.32896,2,1,0,-2.25579,1.5162,0.11763,12.6325,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,4,1.6723,-2.32896,1,1,1,-2.27545,1.5572,0.12263,12.6325,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,5,1.6723,-2.32896,2,1,0,-2.22582,1.455,0.09685,12.6325,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,6,1.4081,-2.20235,1,1,1,-2.23945,1.4826,0.09823,10.6821,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,7,1.4081,-2.20235,1,1,1,-2.25302,1.5105,0.0986,10.6821,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,8,1.4081,-2.20235,2,2,1,-2.26623,1.5379,0.09804,10.6821,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,9,1.5126,-2.25406,1,1,1,-2.28032,1.5674,0.09763,11.4524,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,10,1.5126,-2.25406,1,1,1,-2.29392,1.5963,0.09643,11.4524,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,11,1.5126,-2.25406,2,1,0,-2.24274,1.4893,0.08609,11.4524,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,12,1.4687,-2.23261,2,2,1,-2.2542,1.5129,0.08582,11.1286,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,13,1.4687,-2.23261,1,1,1,-2.26538,1.5361,0.08494,11.1286,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,14,1.4687,-2.23261,2,2,1,-2.27612,1.5586,0.08357,11.1286,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,15,1.5496,-2.27184,1,1,1,-2.28681,1.5812,0.08243,11.7256,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,16,1.5496,-2.27184,1,1,1,-2.2971,1.6031,0.08099,11.7256,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,17,1.5496,-2.27184,1,1,1,-2.30689,1.6242,0.07933,11.7256,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,18,1.6187,-2.30436,2,2,1,-2.31642,1.6448,0.07806,12.2364,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,19,1.6187,-2.30436,1,1,1,-2.32556,1.6648,0.07675,12.2364,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,20,1.6187,-2.30436,2,1,0,-2.29492,1.5985,0.07331,12.2364,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,21,1.5968,-2.29415,2,2,1,-2.3033,1.6164,0.07166,12.0744,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,22,1.5968,-2.29415,2,1,0,-2.27742,1.5613,0.07102,12.0744,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,23,1.5968,-2.29415,2,2,1,-2.28535,1.5781,0.06954,12.0744,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,24,1.5782,-2.2854,1,1,1,-2.29301,1.5944,0.06783,11.9367,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,25,1.5782,-2.2854,1,1,1,-2.30029,1.61,0.06604,11.9367,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,26,1.5782,-2.2854,2,2,1,-2.30718,1.6248,0.06423,11.9367,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,27,1.6254,-2.30745,2,2,1,-2.31374,1.639,0.06264,12.2855,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,28,1.6254,-2.30745,1,1,1,-2.31999,1.6526,0.06108,12.2855,30.0
YanchengCai,ach,300,0.9,1,0.1,0.1,300,27,2.0,29,1.6254,-2.30745,2,2,1,-2.32594,1.6657,0.05959,12.2855,30.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,0,2.11,-2.51338,1,1,1,-2.55615,2.221,0.19155,15.8773,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,1,2.11,-2.51338,1,1,1,-2.59481,2.3245,0.18118,15.8773,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,2,2.11,-2.51338,2,2,1,-2.62763,2.4148,0.16755,15.8773,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,3,2.4217,-2.63011,1,2,0,-2.52182,2.1316,0.15987,18.1937,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,4,2.4217,-2.63011,2,2,1,-2.55067,2.2066,0.1581,18.1937,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,5,2.4217,-2.63011,2,2,1,-2.57951,2.2831,0.15381,18.1937,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,6,2.2908,-2.58235,1,1,1,-2.6075,2.3591,0.14485,17.2205,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,7,2.2908,-2.58235,1,1,1,-2.6321,2.4272,0.1346,17.2205,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,8,2.2908,-2.58235,2,2,1,-2.65309,2.4863,0.1241,17.2205,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,9,2.4937,-2.65569,2,2,1,-2.67224,2.5411,0.11628,18.7297,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,10,2.4937,-2.65569,1,1,1,-2.6893,2.5905,0.10854,18.7297,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,11,2.4937,-2.65569,1,2,0,-2.62821,2.4164,0.1157,18.7297,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,12,2.4321,-2.63385,2,2,1,-2.64511,2.4638,0.10831,18.2714,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,13,2.4321,-2.63385,2,2,1,-2.66018,2.5065,0.10122,18.2714,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,14,2.4321,-2.63385,2,1,0,-2.60923,2.3639,0.10896,18.2714,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,15,2.3846,-2.61674,2,2,1,-2.62445,2.4059,0.10162,17.9177,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,16,2.3846,-2.61674,1,1,1,-2.63795,2.4436,0.09467,17.9177,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,17,2.3846,-2.61674,2,1,0,-2.59316,2.32,0.10385,17.9177,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,18,2.3431,-2.60163,1,2,0,-2.55078,2.2068,0.11247,17.6091,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,19,2.3431,-2.60163,1,2,0,-2.5132,2.1095,0.11829,17.6091,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,20,2.3431,-2.60163,2,1,0,-2.48027,2.0266,0.12129,17.6091,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,21,2.0447,-2.48755,1,2,0,-2.41698,1.8731,0.12148,15.3927,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,22,2.0447,-2.48755,1,2,0,-2.37145,1.7674,0.11453,15.3927,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,23,2.0447,-2.48755,2,2,1,-2.38853,1.8066,0.1151,15.3927,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,24,1.786,-2.37957,1,2,0,-2.32656,1.667,0.10234,13.474,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,25,1.786,-2.37957,1,1,1,-2.34247,1.7022,0.1038,13.474,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,26,1.786,-2.37957,1,2,0,-2.3018,1.6132,0.09137,13.474,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,27,1.5718,-2.28238,2,2,1,-2.31444,1.6405,0.09196,11.8895,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,28,1.5718,-2.28238,2,2,1,-2.32692,1.6678,0.09163,11.8895,20.0
YanchengCai,ach,200,0.9,1,0.1,0.1,200,27,2.0,29,1.5718,-2.28238,2,2,1,-2.33899,1.6944,0.09047,11.8895,20.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,0,1.5,-2.24794,1,1,1,-2.29071,1.5895,0.19155,11.3594,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,1,1.5,-2.24794,2,2,1,-2.32937,1.6732,0.18118,11.3594,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,2,1.5,-2.24794,1,2,0,-2.16981,1.3448,0.15883,11.3594,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,3,1.2887,-2.14024,2,2,1,-2.19846,1.4005,0.15697,9.8037,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,4,1.2887,-2.14024,2,2,1,-2.22476,1.4528,0.15255,9.8037,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,5,1.2887,-2.14024,2,1,0,-2.10766,1.2287,0.12628,9.8037,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,6,1.1883,-2.0852,1,1,1,-2.12801,1.266,0.12651,9.0665,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,7,1.1883,-2.0852,2,2,1,-2.14745,1.3023,0.12522,9.0665,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,8,1.1883,-2.0852,1,1,1,-2.16549,1.3365,0.12277,9.0665,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,9,1.3147,-2.15405,2,2,1,-2.18471,1.3736,0.12183,9.9947,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,10,1.3147,-2.15405,2,2,1,-2.20293,1.4093,0.12012,9.9947,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,11,1.3147,-2.15405,2,2,1,-2.21986,1.443,0.11792,9.9947,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,12,1.4182,-2.20741,1,1,1,-2.2373,1.4782,0.11733,10.7559,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,13,1.4182,-2.20741,2,2,1,-2.25399,1.5124,0.11644,10.7559,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,14,1.4182,-2.20741,1,1,1,-2.26977,1.5453,0.11533,10.7559,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,15,1.5065,-2.25111,2,2,1,-2.28635,1.5802,0.11555,11.4075,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,16,1.5065,-2.25111,2,1,0,-2.22475,1.4528,0.09323,11.4075,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,17,1.5065,-2.25111,2,1,0,-2.1917,1.3872,0.08731,11.4075,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,18,1.3883,-2.19228,1,1,1,-2.2028,1.409,0.08414,10.5363,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,19,1.3883,-2.19228,1,1,1,-2.2131,1.4295,0.08102,10.5363,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,20,1.3883,-2.19228,2,2,1,-2.22262,1.4485,0.07807,10.5363,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,21,1.4465,-2.22162,1,1,1,-2.23167,1.4668,0.07584,10.9651,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,22,1.4465,-2.22162,1,1,1,-2.2402,1.4842,0.0738,10.9651,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,23,1.4465,-2.22162,1,1,1,-2.24826,1.5007,0.07199,10.9651,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,24,1.4947,-2.24535,2,2,1,-2.25611,1.5168,0.07089,11.3202,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,25,1.4947,-2.24535,2,2,1,-2.2637,1.5326,0.07,11.3202,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,26,1.4947,-2.24535,1,1,1,-2.27106,1.548,0.06931,11.3202,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,27,1.5377,-2.26616,1,1,1,-2.27838,1.5634,0.06916,11.6379,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,28,1.5377,-2.26616,1,1,1,-2.2856,1.5786,0.0692,11.6379,45.0
YanchengCai,ach,450,0.9,1,0.1,0.1,450,27,2.0,29,1.5377,-2.26616,1,1,1,-2.29274,1.5938,0.06943,11.6379,45.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,0,1.9,-1.42008,1,1,1,-1.44092,1.9862,0.11873,2.8638,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,1,1.9,-1.42008,1,2,0,-1.36973,1.7016,0.10258,2.8638,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,2,1.9,-1.42008,2,2,1,-1.38588,1.7637,0.10482,2.8638,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,3,1.6887,-1.36634,2,1,0,-1.33161,1.5605,0.08516,2.5508,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,4,1.6887,-1.36634,1,2,0,-1.30295,1.4594,0.07112,2.5508,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,5,1.6887,-1.36634,1,1,1,-1.31122,1.4881,0.07362,2.5508,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,6,1.4279,-1.29376,1,2,0,-1.2813,1.3858,0.05987,2.1655,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,7,1.4279,-1.29376,2,1,0,-1.26375,1.3279,0.05015,2.1655,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,8,1.4279,-1.29376,2,2,1,-1.26818,1.3424,0.0519,2.1655,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,9,1.2977,-1.25441,2,2,1,-1.27269,1.3572,0.05331,1.9739,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,10,1.2977,-1.25441,1,1,1,-1.27741,1.3728,0.05458,1.9739,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,11,1.2977,-1.25441,1,1,1,-1.28228,1.3891,0.05571,1.9739,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,12,1.3485,-1.27006,2,1,0,-1.26497,1.3319,0.04795,2.0487,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,13,1.3485,-1.27006,2,2,1,-1.269,1.3451,0.0492,2.0487,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,14,1.3485,-1.27006,2,2,1,-1.27322,1.359,0.05035,2.0487,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,15,1.3235,-1.26241,2,2,1,-1.27755,1.3733,0.05134,2.0119,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,16,1.3235,-1.26241,2,2,1,-1.28202,1.3882,0.0522,2.0119,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,17,1.3235,-1.26241,1,1,1,-1.28659,1.4036,0.05291,2.0119,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,18,1.3744,-1.27786,1,1,1,-1.29138,1.4198,0.05359,2.0867,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,19,1.3744,-1.27786,2,2,1,-1.29626,1.4364,0.05412,2.0867,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,20,1.3744,-1.27786,2,2,1,-1.3012,1.4534,0.05449,2.0867,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,21,1.4317,-1.29488,1,1,1,-1.30622,1.4707,0.05476,2.1711,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,22,1.4317,-1.29488,1,1,1,-1.31125,1.4882,0.05488,2.1711,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,23,1.4317,-1.29488,2,2,1,-1.31627,1.5058,0.05486,2.1711,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,24,1.4912,-1.31209,1,1,1,-1.32134,1.5238,0.05482,2.2589,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,25,1.4912,-1.31209,1,2,0,-1.30469,1.4654,0.05198,2.2589,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,26,1.4912,-1.31209,1,1,1,-1.30931,1.4815,0.05207,2.2589,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,27,1.4685,-1.30557,2,2,1,-1.31394,1.4977,0.05204,2.2253,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,28,1.4685,-1.30557,1,1,1,-1.31854,1.5139,0.0519,2.2253,8.0
YanchengCai,yv,400,0.92,1,0.02,0.02,400,27,2.0,29,1.4685,-1.30557,2,2,1,-1.32311,1.53,0.05167,2.2253,8.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,0,2.48,-2.65085,2,1,0,-2.5171,2.1195,0.14491,18.6275,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,1,2.48,-2.65085,1,2,0,-2.47026,2.0018,0.11567,18.6275,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,2,2.48,-2.65085,2,1,0,-2.44696,1.9448,0.10271,18.6275,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,3,1.8808,-2.42023,2,2,1,-2.46184,1.9811,0.10403,14.1766,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,4,1.8808,-2.42023,1,2,0,-2.40357,1.8416,0.08047,14.1766,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,5,1.8808,-2.42023,1,1,1,-2.414,1.866,0.08332,14.1766,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,6,1.8172,-2.39311,1,1,1,-2.42436,1.8906,0.08504,13.7053,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,7,1.8172,-2.39311,2,2,1,-2.43486,1.9157,0.08615,13.7053,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,8,1.8172,-2.39311,2,2,1,-2.44531,1.9408,0.08664,13.7053,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,9,1.9069,-2.4312,2,2,1,-2.45668,1.9684,0.08724,14.3703,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,10,1.9069,-2.4312,2,2,1,-2.46792,1.996,0.08724,14.3703,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,11,1.9069,-2.4312,1,1,1,-2.47887,2.0231,0.08669,14.3703,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,12,2.001,-2.46996,1,1,1,-2.49026,2.0515,0.08639,15.0685,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,13,2.001,-2.46996,2,1,0,-2.45128,1.9553,0.07715,15.0685,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,14,2.001,-2.46996,1,2,0,-2.42528,1.8928,0.0708,15.0685,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,15,1.8731,-2.41698,2,2,1,-2.43346,1.9123,0.07085,14.1195,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,16,1.8731,-2.41698,1,1,1,-2.44155,1.9318,0.07053,14.1195,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,17,1.8731,-2.41698,2,2,1,-2.44948,1.9509,0.06989,14.1195,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,18,1.9409,-2.44532,1,1,1,-2.45735,1.9701,0.06918,14.622,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,19,1.9409,-2.44532,1,1,1,-2.46499,1.9888,0.06822,14.622,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,20,1.9409,-2.44532,1,2,0,-2.43813,1.9235,0.06555,14.622,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,21,1.9149,-2.43454,1,1,1,-2.44516,1.9405,0.0649,14.4294,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,22,1.9149,-2.43454,2,2,1,-2.45201,1.9571,0.06404,14.4294,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,23,1.9149,-2.43454,2,1,0,-2.4284,1.9002,0.06208,14.4294,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,24,1.8923,-2.42507,2,2,1,-2.43477,1.9155,0.06152,14.2617,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,25,1.8923,-2.42507,1,1,1,-2.441,1.9304,0.06076,14.2617,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,26,1.8923,-2.42507,2,2,1,-2.44703,1.945,0.05986,14.2617,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,27,1.9419,-2.44576,1,2,0,-2.42812,1.8995,0.05878,14.63,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,28,1.9419,-2.44576,1,1,1,-2.43387,1.9133,0.05825,14.63,10.0
YanchengCai,rg,100,0.14,1,0.1,0.1,100,27,2.0,29,1.9419,-2.44576,2,2,1,-2.43951,1.9268,0.05757,14.63,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,0,2.02,-1.44892,1,2,0,-1.38335,1.7539,0.09928,3.0418,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,1,2.02,-1.44892,1,1,1,-1.39857,1.8135,0.10258,3.0418,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,2,2.02,-1.44892,1,1,1,-1.41471,1.8782,0.10482,3.0418,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,3,1.8001,-1.39517,1,2,0,-1.36045,1.6665,0.08516,2.7157,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,4,1.8001,-1.39517,2,2,1,-1.37211,1.7106,0.0876,2.7157,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,5,1.8001,-1.39517,2,1,0,-1.34006,1.5911,0.07362,2.7157,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,6,1.5283,-1.3226,2,1,0,-1.31014,1.4843,0.05987,2.3136,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,7,1.5283,-1.3226,2,1,0,-1.29259,1.4239,0.05015,2.3136,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,8,1.5283,-1.3226,2,2,1,-1.29702,1.439,0.0519,2.3136,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,9,1.3924,-1.28325,1,1,1,-1.30153,1.4545,0.05331,2.1132,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,10,1.3924,-1.28325,1,1,1,-1.30624,1.4708,0.05458,2.1132,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,11,1.3924,-1.28325,2,2,1,-1.31112,1.4878,0.05571,2.1132,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,12,1.4455,-1.2989,2,1,0,-1.29381,1.4281,0.04795,2.1914,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,13,1.4455,-1.2989,1,1,1,-1.29784,1.4418,0.0492,2.1914,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,14,1.4455,-1.2989,1,1,1,-1.30206,1.4563,0.05035,2.1914,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,15,1.4193,-1.29125,1,1,1,-1.30639,1.4713,0.05134,2.1529,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,16,1.4193,-1.29125,2,2,1,-1.31086,1.4869,0.0522,2.1529,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,17,1.4193,-1.29125,2,2,1,-1.31543,1.5029,0.05291,2.1529,10.0
YanchengCai,yv,500,0.92,1,0.02,0.02,500,27,2.0,18,1.4724,-1.3067,1,2,0,-1.30018,1.4498,0.04757,2.2312,10.0
